epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,19,,0.6278691291809082,,,,,
0,,39,,0.5775026082992554,,,,,
0,,59,,0.46866756677627563,,,,,
0,,79,,0.44280654191970825,,,,,
0,,99,,0.41395455598831177,,,,,
0,,119,,0.43159621953964233,,,,,
0,,139,,0.44243985414505005,,,,,
0,,159,,0.4151034951210022,,,,,
0,,179,,0.44154882431030273,,,,,
0,,199,,0.43768996000289917,,,,,
0,,219,,0.4635060727596283,,,,,
0,,239,,0.508111298084259,,,,,
0,,259,,0.43374890089035034,,,,,
0,,279,,0.40873366594314575,,,,,
0,,299,,0.37665504217147827,,,,,
0,,319,,0.3888551592826843,,,,,
0,,339,,0.5302242636680603,,,,,
0,,359,,0.36098191142082214,,,,,
0,,379,,0.400707483291626,,,,,
0,,399,,0.3260965347290039,,,,,
0,,419,,0.39206910133361816,,,,,
0,,439,,0.35349899530410767,,,,,
0,,459,,0.34346655011177063,,,,,
0,,479,,0.4220890998840332,,,,,
0,,499,,0.36167073249816895,,,,,
0,,519,,0.3831908702850342,,,,,
0,,539,,0.3659169375896454,,,,,
0,,559,,0.3431108593940735,,,,,
0,,579,,0.38928306102752686,,,,,
0,,599,,0.3923031985759735,,,,,
0,,619,,0.43624526262283325,,,,,
0,,639,,0.3907599449157715,,,,,
0,,659,,0.3475290834903717,,,,,
0,,679,,0.3641497492790222,,,,,
0,,699,,0.3398478925228119,,,,,
0,,719,,0.36252057552337646,,,,,
0,,739,,0.387469083070755,,,,,
0,,759,,0.4509700834751129,,,,,
0,,779,,0.4238375723361969,,,,,
0,,799,,0.39507773518562317,,,,,
0,,819,,0.46552810072898865,,,,,
0,,839,,0.40907734632492065,,,,,
0,,859,,0.3344331383705139,,,,,
0,,879,,0.4843446612358093,,,,,
0,,899,,0.3400561809539795,,,,,
0,,919,,0.37920084595680237,,,,,
0,,939,,0.40748828649520874,,,,,
0,,959,,0.45781201124191284,,,,,
0,,979,,0.4094488024711609,,,,,
0,,999,,0.3333366811275482,,,,,
0,,1019,,0.3845672011375427,,,,,
0,,1039,,0.3749273419380188,,,,,
0,,1059,,0.3597031533718109,,,,,
