epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,19,,0.8382636904716492,,,,,
0,,39,,0.6251472234725952,,,,,
0,,59,,0.5670984387397766,,,,,
0,,79,,0.5138510465621948,,,,,
0,,99,,0.5453404188156128,,,,,
0,,119,,0.4754905700683594,,,,,
0,,139,,0.5022600889205933,,,,,
0,,159,,0.4833754897117615,,,,,
0,,179,,0.49410519003868103,,,,,
0,,199,,0.5079725384712219,,,,,
0,,219,,0.5049597024917603,,,,,
0,,239,,0.5311727523803711,,,,,
0,,259,,0.5007437467575073,,,,,
0,,279,,0.5157220959663391,,,,,
0,,299,,0.4047817587852478,,,,,
0,,319,,0.46717530488967896,,,,,
0,,339,,0.4840405583381653,,,,,
0,,359,,0.5422237515449524,,,,,
0,,379,,0.40934428572654724,,,,,
0,,399,,0.5020532608032227,,,,,
0,,419,,0.48181065917015076,,,,,
0,,439,,0.37705421447753906,,,,,
0,,459,,0.42985209822654724,,,,,
0,,479,,0.433889776468277,,,,,
0,,499,,0.39210590720176697,,,,,
0,,519,,0.38981714844703674,,,,,
0,,539,,0.4362727999687195,,,,,
0,,559,,0.41981077194213867,,,,,
0,,579,,0.4934612810611725,,,,,
0,,599,,0.4892398715019226,,,,,
0,,619,,0.4238320291042328,,,,,
0,,639,,0.34818577766418457,,,,,
0,,659,,0.4284633696079254,,,,,
0,,679,,0.3688512444496155,,,,,
0,,699,,0.41653043031692505,,,,,
0,,719,,0.4560856819152832,,,,,
0,,739,,0.3959198594093323,,,,,
0,,759,,0.34924954175949097,,,,,
0,,779,,0.3833538591861725,,,,,
0,,799,,0.3848254084587097,,,,,
0,,819,,0.46774426102638245,,,,,
0,,839,,0.3712238371372223,,,,,
0,,859,,0.34990885853767395,,,,,
0,,879,,0.39924168586730957,,,,,
0,,899,,0.38138577342033386,,,,,
0,,919,,0.40064066648483276,,,,,
0,,939,,0.389004647731781,,,,,
0,,959,,0.30376172065734863,,,,,
0,,979,,0.3388100266456604,,,,,
0,,999,,0.3574334979057312,,,,,
0,,1019,,0.37832900881767273,,,,,
0,,1039,,0.34838786721229553,,,,,
0,,1059,,0.3346424996852875,,,,,
0,,1079,,0.3266209661960602,,,,,
0,,1099,,0.349062442779541,,,,,
0,,1119,,0.3549536466598511,,,,,
0,,1139,,0.36941152811050415,,,,,
0,,1159,,0.4352796673774719,,,,,
0,,1179,,0.39366453886032104,,,,,
0,,1199,,0.34208762645721436,,,,,
0,,1219,,0.37107449769973755,,,,,
0,,1239,,0.3389832377433777,,,,,
0,,1259,,0.37731319665908813,,,,,
0,,1279,,0.3987705111503601,,,,,
0,,1299,,0.34564852714538574,,,,,
0,,1319,,0.3826097846031189,,,,,
0,,1339,,0.31432414054870605,,,,,
0,,1359,,0.3140220046043396,,,,,
0,,1379,,0.3092990815639496,,,,,
0,,1399,,0.3505687117576599,,,,,
0,,1419,,0.331906795501709,,,,,
0,,1439,,0.3399396538734436,,,,,
0,,1459,,0.31959161162376404,,,,,
0,,1479,,0.33146095275878906,,,,,
0,,1499,,0.3463389575481415,,,,,
0,,1519,,0.2898079454898834,,,,,
0,,1539,,0.3708915710449219,,,,,
0,,1559,,0.3267308473587036,,,,,
0,,1579,,0.37782642245292664,,,,,
0,,1599,,0.3701557219028473,,,,,
0,,1619,,0.33881616592407227,,,,,
0,,1639,,0.30233654379844666,,,,,
0,,1659,,0.3157365322113037,,,,,
0,,1679,,0.35238027572631836,,,,,
0,,1699,,0.351531982421875,,,,,
0,,1719,,0.31348520517349243,,,,,
0,,1739,,0.36607176065444946,,,,,
0,,1759,,0.3560265600681305,,,,,
0,,1779,,0.32200223207473755,,,,,
0,,1799,,0.3032189607620239,,,,,
0,,1819,,0.30807653069496155,,,,,
0,,1839,,0.29882898926734924,,,,,
0,,1859,,0.26856428384780884,,,,,
0,,1879,,0.37690281867980957,,,,,
0,,1899,,0.3324929177761078,,,,,
0,,1919,,0.3220484256744385,,,,,
0,,1939,,0.31933385133743286,,,,,
0,,1959,,0.27857300639152527,,,,,
0,,1979,,0.2898188531398773,,,,,
0,,1999,,0.2837553322315216,,,,,
0,,2019,,0.27602094411849976,,,,,
0,,2039,,0.3187084197998047,,,,,
0,,2059,,0.32684195041656494,,,,,
0,,2079,,0.31261929869651794,,,,,
0,,2099,,0.3015959858894348,,,,,
0,,2119,,0.30835890769958496,,,,,
0,,2139,,0.3626829981803894,,,,,
0,,2159,,0.3304663300514221,,,,,
0,,2179,,0.2903280258178711,,,,,
0,,2199,,0.31841540336608887,,,,,
0,,2219,,0.33378365635871887,,,,,
0,,2239,,0.3142300248146057,,,,,
0,,2259,,0.34108829498291016,,,,,
0,,2279,,0.3135449290275574,,,,,
0,,2299,,0.28743502497673035,,,,,
0,,2319,,0.3339841067790985,,,,,
0,,2339,,0.2699047923088074,,,,,
0,,2359,,0.28111642599105835,,,,,
0,,2379,,0.3353583812713623,,,,,
0,,2399,,0.3095061182975769,,,,,
0,,2419,,0.3140900433063507,,,,,
0,,2439,,0.29733213782310486,,,,,
0,,2459,,0.3333514630794525,,,,,
0,,2479,,0.3016452193260193,,,,,
0,,2499,,0.28725090622901917,,,,,
0,,2519,,0.33632269501686096,,,,,
0,,2539,,0.3082558512687683,,,,,
0,,2559,,0.2448379099369049,,,,,
0,,2579,,0.29992493987083435,,,,,
0,,2599,,0.3283393979072571,,,,,
0,,2619,,0.34498074650764465,,,,,
0,,2639,,0.3066786825656891,,,,,
0,,2659,,0.35262638330459595,,,,,
0,,2679,,0.29312190413475037,,,,,
0,,2699,,0.32256293296813965,,,,,
0,,2719,,0.2909884452819824,,,,,
0,,2739,,0.32697558403015137,,,,,
0,,2759,,0.310901939868927,,,,,
0,,2779,,0.3021779954433441,,,,,
0,,2799,,0.28659361600875854,,,,,
0,,2819,,0.33923330903053284,,,,,
0,,2839,,0.30121520161628723,,,,,
0,,2859,,0.3205825388431549,,,,,
0,,2861,,,0.7062674760818481,7952369.0,0.7812642455101013,1.2611441612243652,0.39715397357940674
0,,2861,0.37475675344467163,,,,,,
,0.001,2862,,,,,,,
1,,2879,,0.2850259840488434,,,,,
1,,2899,,0.3289344608783722,,,,,
1,,2919,,0.2803587019443512,,,,,
1,,2939,,0.29507678747177124,,,,,
1,,2959,,0.34142953157424927,,,,,
1,,2979,,0.34894323348999023,,,,,
1,,2999,,0.28458356857299805,,,,,
1,,3019,,0.34069114923477173,,,,,
1,,3039,,0.2903624176979065,,,,,
1,,3059,,0.25813937187194824,,,,,
1,,3079,,0.292654812335968,,,,,
1,,3099,,0.28190168738365173,,,,,
1,,3119,,0.2596992254257202,,,,,
1,,3139,,0.27568691968917847,,,,,
1,,3159,,0.2884443998336792,,,,,
1,,3179,,0.29733529686927795,,,,,
1,,3199,,0.26265987753868103,,,,,
1,,3219,,0.24718482792377472,,,,,
1,,3239,,0.27303487062454224,,,,,
1,,3259,,0.2534298002719879,,,,,
1,,3279,,0.33740392327308655,,,,,
1,,3299,,0.27798306941986084,,,,,
1,,3319,,0.2266407459974289,,,,,
1,,3339,,0.28145095705986023,,,,,
1,,3359,,0.3164505064487457,,,,,
1,,3379,,0.2814396917819977,,,,,
1,,3399,,0.3060843348503113,,,,,
1,,3419,,0.2872515618801117,,,,,
1,,3439,,0.31165239214897156,,,,,
1,,3459,,0.26981067657470703,,,,,
1,,3479,,0.25413140654563904,,,,,
1,,3499,,0.2714024782180786,,,,,
1,,3519,,0.2609507143497467,,,,,
1,,3539,,0.2856036424636841,,,,,
1,,3559,,0.2969745099544525,,,,,
1,,3579,,0.2959194481372833,,,,,
1,,3599,,0.2609356939792633,,,,,
1,,3619,,0.28837335109710693,,,,,
1,,3639,,0.25902363657951355,,,,,
1,,3659,,0.3000507950782776,,,,,
1,,3679,,0.26538223028182983,,,,,
1,,3699,,0.2864375710487366,,,,,
1,,3719,,0.2656669318675995,,,,,
1,,3739,,0.27774864435195923,,,,,
1,,3759,,0.3039661943912506,,,,,
1,,3779,,0.3182472288608551,,,,,
1,,3799,,0.28526178002357483,,,,,
1,,3819,,0.2369786500930786,,,,,
1,,3839,,0.26763245463371277,,,,,
1,,3859,,0.23435623943805695,,,,,
1,,3879,,0.23966965079307556,,,,,
1,,3899,,0.2890007197856903,,,,,
1,,3919,,0.27402463555336,,,,,
1,,3939,,0.2670769691467285,,,,,
1,,3959,,0.2656899392604828,,,,,
1,,3979,,0.2632789611816406,,,,,
1,,3999,,0.2918659746646881,,,,,
1,,4019,,0.26654520630836487,,,,,
1,,4039,,0.25246286392211914,,,,,
1,,4059,,0.26794394850730896,,,,,
1,,4079,,0.2216896116733551,,,,,
1,,4099,,0.3165946900844574,,,,,
1,,4119,,0.2797451913356781,,,,,
1,,4139,,0.23393669724464417,,,,,
1,,4159,,0.29144659638404846,,,,,
1,,4179,,0.3076714873313904,,,,,
1,,4199,,0.2941173017024994,,,,,
1,,4219,,0.2813090682029724,,,,,
1,,4239,,0.2850700318813324,,,,,
1,,4259,,0.25895991921424866,,,,,
1,,4279,,0.24487192928791046,,,,,
1,,4299,,0.27690237760543823,,,,,
1,,4319,,0.22729811072349548,,,,,
1,,4339,,0.2610921859741211,,,,,
1,,4359,,0.26550137996673584,,,,,
1,,4379,,0.2496049702167511,,,,,
1,,4399,,0.26180973649024963,,,,,
1,,4419,,0.28503888845443726,,,,,
1,,4439,,0.24123740196228027,,,,,
1,,4459,,0.22422759234905243,,,,,
1,,4479,,0.2793949544429779,,,,,
1,,4499,,0.27565234899520874,,,,,
1,,4519,,0.26039865612983704,,,,,
1,,4539,,0.2504684329032898,,,,,
1,,4559,,0.2423068732023239,,,,,
1,,4579,,0.24944479763507843,,,,,
1,,4599,,0.2741996645927429,,,,,
1,,4619,,0.2916485667228699,,,,,
1,,4639,,0.22386464476585388,,,,,
1,,4659,,0.2771245837211609,,,,,
1,,4679,,0.2788502275943756,,,,,
1,,4699,,0.2905798554420471,,,,,
1,,4719,,0.25408023595809937,,,,,
1,,4739,,0.228000208735466,,,,,
1,,4759,,0.24724194407463074,,,,,
1,,4779,,0.26832669973373413,,,,,
1,,4799,,0.23609378933906555,,,,,
1,,4819,,0.23914439976215363,,,,,
1,,4839,,0.2602497935295105,,,,,
1,,4859,,0.23417162895202637,,,,,
1,,4879,,0.2273145169019699,,,,,
1,,4899,,0.2425737828016281,,,,,
1,,4919,,0.26103219389915466,,,,,
1,,4939,,0.27554553747177124,,,,,
1,,4959,,0.24851632118225098,,,,,
1,,4979,,0.2557578980922699,,,,,
1,,4999,,0.262021541595459,,,,,
1,,5019,,0.3113504946231842,,,,,
1,,5039,,0.2569041848182678,,,,,
1,,5059,,0.24169746041297913,,,,,
1,,5079,,0.27006691694259644,,,,,
1,,5099,,0.24808374047279358,,,,,
1,,5119,,0.26891136169433594,,,,,
1,,5139,,0.23684588074684143,,,,,
1,,5159,,0.21764583885669708,,,,,
1,,5179,,0.25481271743774414,,,,,
1,,5199,,0.2311287373304367,,,,,
1,,5219,,0.2537384033203125,,,,,
1,,5239,,0.26792919635772705,,,,,
1,,5259,,0.2568477392196655,,,,,
1,,5279,,0.27394214272499084,,,,,
1,,5299,,0.28605881333351135,,,,,
1,,5319,,0.2334936112165451,,,,,
1,,5339,,0.26852524280548096,,,,,
1,,5359,,0.2392316609621048,,,,,
1,,5379,,0.2664390802383423,,,,,
1,,5399,,0.23718099296092987,,,,,
1,,5419,,0.2706950604915619,,,,,
1,,5439,,0.2834685146808624,,,,,
1,,5459,,0.2588575482368469,,,,,
1,,5479,,0.24506711959838867,,,,,
1,,5499,,0.27416929602622986,,,,,
1,,5519,,0.23333410918712616,,,,,
1,,5539,,0.2587791085243225,,,,,
1,,5559,,0.26718735694885254,,,,,
1,,5579,,0.2263481169939041,,,,,
1,,5599,,0.226776123046875,,,,,
1,,5619,,0.2774922251701355,,,,,
1,,5639,,0.21295364201068878,,,,,
1,,5659,,0.28886717557907104,,,,,
1,,5679,,0.23588323593139648,,,,,
1,,5699,,0.22336223721504211,,,,,
1,,5719,,0.23999805748462677,,,,,
1,,5723,,,0.7540125846862793,8040546.5,0.8375622630119324,1.2858922481536865,0.4358256161212921
1,,5723,0.27099284529685974,,,,,,
,0.001,5724,,,,,,,
2,,5739,,0.2739771008491516,,,,,
2,,5759,,0.2576367259025574,,,,,
2,,5779,,0.2925741672515869,,,,,
2,,5799,,0.23432204127311707,,,,,
2,,5819,,0.2413025200366974,,,,,
2,,5839,,0.2535467743873596,,,,,
2,,5859,,0.22386081516742706,,,,,
2,,5879,,0.25865012407302856,,,,,
2,,5899,,0.23333612084388733,,,,,
2,,5919,,0.22764472663402557,,,,,
2,,5939,,0.2703847885131836,,,,,
2,,5959,,0.23456843197345734,,,,,
2,,5979,,0.23712198436260223,,,,,
2,,5999,,0.24098169803619385,,,,,
2,,6019,,0.21684300899505615,,,,,
